transaction_id,customer_id,amount
19499_34316,12967,31.86
19499_34317,12967,43.04
19500_34318,5029,111.97
19500_34319,5029,5.25
19500_34320,5029,67.39
19500_34321,5029,51.23
19501_34322,6783,122.23
19502_34323,15811,41.84
19502_34324,15811,92.71
19503_34325,15805,135.03
19504_34326,8689,6.43
19504_34327,8689,55.46
19505_34328,15291,18.43
19505_34329,15291,12.72
19506_34330,1933,75.95
19507_34331,14171,97.16
19507_34332,14171,52.66
19508_34333,5545,112.46
19508_34334,5545,104.72
19509_34335,1733,90.18
19509_34336,1733,70.26
19510_34337,13300,37.01
19510_34338,13300,22.89
19511_34339,14322,181.8
19512_34340,8498,88.74
19512_34341,8498,113.82
19513_34342,10580,109.33
19514_34343,17294,40.17
19515_34344,2809,46.92
19516_34345,14301,66.53
19516_34346,14301,49.69
19517_34347,3779,7.9
19517_34348,3779,7.54
19518_34349,4449,160.11
19519_34350,7499,31.38
19519_34351,7499,103.62
19519_34352,7499,40.42
19520_34353,10737,66.34
19521_34354,13046,19.15
19522_34355,11554,42.51
19523_34356,4893,67.39
19523_34357,4893,30.27
19524_34358,18293,41.42
19524_34359,18293,12.73
19525_34360,3989,110.69
19526_34361,9575,596.62
19527_34362,14005,138.46
19528_34363,3916,140.34
19528_34364,3916,100.05
19528_34365,3916,75.51
19529_34366,698,18.19
19530_34367,833,12.64
19531_34368,9965,9.69
19531_34369,9965,132.74
19532_34370,4395,17.6
19533_34371,9812,56.08
19533_34372,9812,66.34
19534_34373,4182,113.95
19535_34374,16902,41.42
19535_34375,16902,8.85
19536_34376,18452,11.72
19536_34377,18452,5.4
19537_34378,455,42.86
19537_34379,455,12.73
19538_34380,49,130.85
19538_34381,49,16.04
19539_34382,1686,65.42
19539_34383,1686,113.95
19540_34384,5925,43.04
19540_34385,5925,74.03
19540_34386,5925,48.76
19541_34387,12637,8.82
19541_34388,12637,16.49
19542_34389,15808,26.38
19543_34390,864,143.95
19544_34391,5995,216.93
19545_34392,10423,28.04
19546_34393,1767,7.9
19547_34394,11025,110.84
19548_34395,10557,101.71
19549_34396,14563,21.08
19549_34397,14563,22.16
19550_34398,18357,142.24
19551_34399,1901,60.03
19552_34400,7948,39.84
19553_34401,4491,49.97
19553_34402,4491,8.56
19553_34403,4491,65.84
19554_34404,5997,21.77
19554_34405,5997,8.07
19555_34406,11040,241.76
19555_34407,11040,164.7
19556_34408,7251,110.12
19557_34409,11335,48.19
19558_34410,12730,38.07
19559_34411,686,67.75
19560_34412,8328,92.6
19561_34413,11109,55.23
19562_34414,19909,17.33
19562_34415,19909,110.22
19562_34416,19909,389.55
19562_34417,19909,136.67
19562_34418,19909,65.07
19563_34419,838,33.75
19564_34420,9031,12.73
19565_34421,12798,28.79
19566_34422,5690,103.91
19567_34423,7502,15.01
19568_34424,13284,66.53
19569_34425,14934,77.2
19569_34426,14934,16.24
19569_34427,14934,18.19
19570_34428,9657,30.12
19571_34429,13032,59.27
19571_34430,13032,196.24
19571_34431,13032,79.16
19572_34432,1652,7.41
19573_34433,6221,98.92
19574_34434,6123,20.73
19574_34435,6123,16.32
19575_34436,699,14.55
19576_34437,2825,4.96
19576_34438,2825,63.32
19576_34439,2825,118.28
19577_34440,5030,28.53
19578_34441,17479,9.79
19579_34442,16272,69.04
19580_34443,7775,35.75
19580_34444,7775,20.73
19581_34445,1162,18.98
19582_34446,2755,43.04
19583_34447,11338,165.68
19584_34448,760,129.85
19584_34449,760,21.83
19585_34450,8270,64.11
19585_34451,8270,8.07
19586_34452,15446,140.38
19586_34453,15446,42.2
19586_34454,15446,71.35
19587_34455,19077,41.42
19588_34456,12209,57.33
19588_34457,12209,74.16
19589_34458,2454,51.23
19590_34459,10048,41.42
19591_34460,3803,147.52
19591_34461,3803,61.13
19592_34462,19463,8.38
19592_34463,19463,60.97
19593_34464,8005,16.24
19593_34465,8005,19.86
19594_34466,7432,232.89
19594_34467,7432,41.7
19595_34468,11465,156.24
19595_34469,11465,147.49
19596_34470,8495,35.1
19596_34471,8495,69.48
19597_34472,11347,330.15
19597_34473,11347,92.51
19597_34474,11347,262.19
19597_34475,11347,159.68
19598_34476,14254,49.13
19598_34477,14254,75.92
19598_34478,14254,61.61
19598_34479,14254,34.84
19599_34480,4289,114.54
19599_34481,4289,12.97
19600_34482,16866,111.92
19601_34483,8024,142.7
19602_34484,6350,50.5
19602_34485,6350,143.56
19602_34486,6350,55.02
19602_34487,6350,16.04
19603_34488,3431,72.61
19604_34489,3489,109.49
19605_34490,15956,14.22
19606_34491,6095,30.61
19606_34492,6095,10.21
19607_34493,5117,222.51
19607_34494,5117,96.96
19607_34495,5117,66.05
19608_34496,13976,44.18
19609_34497,19427,100.05
19610_34498,2135,33.8
19611_34499,60,30.16
19612_34500,2313,66.63
19612_34501,2313,14.55
19613_34502,4890,44.85
19613_34503,4890,73.5
19614_34504,8180,46.46
19615_34505,10143,113.43
19616_34506,12261,110.36
19617_34507,11756,109.88
19617_34508,11756,233.76
19618_34509,9745,106.08
19619_34510,1774,17.26
19620_34511,6209,85.68
19621_34512,8359,28.23
19622_34513,17669,62.93
19622_34514,17669,88.88
19622_34515,17669,44.11
19623_34516,18981,50.87
19624_34517,7844,49.13
19625_34518,2501,9.97
19626_34519,3803,7.12
19627_34520,9694,28.57
19628_34521,5946,123.05
19629_34522,15403,63.55
19629_34523,15403,17.91
19630_34524,16635,189.96
19630_34525,16635,171.64
19631_34526,5209,28.12
19632_34527,13303,62.27
19632_34528,13303,140.29
19633_34529,4942,16.04
19634_34530,16510,34.03
19634_34531,16510,62.27
19635_34532,1786,46.47
19635_34533,1786,90.39
19635_34534,1786,100.53
19636_34535,12699,42.09
19637_34536,8029,32.05
19637_34537,8029,76.66
19638_34538,866,221.84
19638_34539,866,76.6
19639_34540,6642,43.27
19639_34541,6642,12.55
19639_34542,6642,44.18
19640_34543,16858,72.65
19640_34544,16858,185.34
19640_34545,16858,106.94
19640_34546,16858,47.42
19641_34547,2131,123.94
19642_34548,12264,49.06
19643_34549,12019,67.11
19643_34550,12019,222.51
19644_34551,12624,192.33
19645_34552,3873,49.69
19646_34553,8960,460.8
19647_34554,16626,15.86
19648_34555,19971,20.73
19648_34556,19971,73.55
19649_34557,2437,53.48
19649_34558,2437,41.97
19650_34559,18741,117.1
19651_34560,7094,117.01
19652_34561,9834,67.11
19653_34562,8583,77.72
19654_34563,4906,195.98
19655_34564,298,59.94
19656_34565,1269,36.68
19656_34566,1269,4.15
19657_34567,4824,163.74
19658_34568,3555,36.85
19659_34569,4009,76.66
19659_34570,4009,88.74
19660_34571,17386,44.65
19661_34572,19445,14.22
19661_34573,19445,15.86
19662_34574,17320,73.5
19663_34575,18120,6.96
19663_34576,18120,535.92
19663_34577,18120,13.65
19664_34578,12522,23.92
19664_34579,12522,78.12
19664_34580,12522,21.9
19664_34581,12522,81.14
19665_34582,5128,23.23
19666_34583,6015,7.41
19666_34584,6015,79.83
19667_34585,10223,42.2
19667_34586,10223,12.94
19668_34587,18072,9.2
19668_34588,18072,78.28
19669_34589,2010,64.68
19670_34590,1982,46.47
19671_34591,5486,20.57
19671_34592,5486,9.03
19672_34593,19601,36.15
19672_34594,19601,15.86
19673_34595,4965,20.11
19673_34596,4965,8.31
19673_34597,4965,45.94
19674_34598,6148,20.02
19674_34599,6148,20.02
19675_34600,19346,71.48
19676_34601,12059,7.22
19676_34602,12059,38.86
19676_34603,12059,64.11
19676_34604,12059,48.51
19677_34605,2236,241.83
19678_34606,2813,113.43
19679_34607,9344,5.4
19679_34608,9344,29.44
19679_34609,9344,14.78
19680_34610,14379,14.02
19680_34611,14379,65.84
19681_34612,9612,92.6
19682_34613,11671,51.57
19682_34614,11671,615.44
19683_34615,6502,229.45
19684_34616,10053,8.15
19685_34617,9901,27.51
19686_34618,6636,256.62
19687_34619,3854,25.17
19687_34620,3854,117.14
19688_34621,9535,91.76
19688_34622,9535,21.64
19689_34623,11125,135.21
19689_34624,11125,44.2
19689_34625,11125,31.77
19689_34626,11125,70.49
19690_34627,8101,117.24
19690_34628,8101,117.47
19691_34629,16142,90.86
19691_34630,16142,59.05
19692_34631,19141,34.22
19693_34632,5692,170.84
19693_34633,5692,12.41
19694_34634,17945,154.29
19695_34635,261,28.57
19696_34636,15922,15.01
19697_34637,10299,103.91
19698_34638,16950,30.84
19699_34639,8406,66.0
19699_34640,8406,8.55
19700_34641,1193,146.19
19700_34642,1193,45.7
19701_34643,4054,31.71
19702_34644,7865,215.51
19703_34645,10266,1789.86
19704_34646,4073,14.22
19704_34647,4073,42.35
19705_34648,14519,9.84
19705_34649,14519,13.72
19706_34650,830,1215.32
19706_34651,830,7.12
19707_34652,8994,51.2
19707_34653,8994,119.2
19707_34654,8994,58.77
19708_34655,9199,75.93
19708_34656,9199,71.9
19709_34657,13585,62.19
19709_34658,13585,128.31
19710_34659,9818,44.46
19710_34660,9818,77.14
19710_34661,9818,22.22
19711_34662,10575,21.08
19712_34663,6216,266.52
19712_34664,6216,18.25
19713_34665,3768,52.7
19713_34666,3768,7.9
19714_34667,1489,94.53
19714_34668,1489,173.37
19715_34669,9079,16.49
19715_34670,9079,112.18
19716_34671,5677,48.32
19717_34672,1872,680.48
19718_34673,2477,30.1
19718_34674,2477,96.96
19718_34675,2477,79.06
19719_34676,13998,83.1
19720_34677,95,54.94
19721_34678,18212,43.66
19722_34679,13002,29.44
19722_34680,13002,8.39
19723_34681,10226,10.04
19723_34682,10226,51.88
19724_34683,15187,19.5
19724_34684,15187,215.12
19725_34685,16541,36.15
19725_34686,16541,57.33
19725_34687,16541,154.71
19725_34688,16541,31.72
19726_34689,7064,161.6
19726_34690,7064,5.4
19726_34691,7064,40.19
19726_34692,7064,114.67
19726_34693,7064,183.35
19727_34694,2914,5.4
19728_34695,8355,1507.52
19728_34696,8355,37.65
19729_34697,19993,140.29
19730_34698,8940,35.25
19730_34699,8940,77.09
19731_34700,2590,17.37
19732_34701,4060,4.15
19733_34702,16721,122.07
19734_34703,15334,96.21
19734_34704,15334,35.6
19734_34705,15334,76.3
19734_34706,15334,22.22
19735_34707,3755,16.24
19735_34708,3755,44.8
19736_34709,3164,18.5
19737_34710,19470,19.5
19738_34711,10575,99.42
19738_34712,10575,47.06
19738_34713,10575,198.49
19739_34714,11196,108.17
19739_34715,11196,43.18
19739_34716,11196,57.96
19739_34717,11196,37.29
19740_34718,10603,22.0
19741_34719,188,113.08
19741_34720,188,72.61
19742_34721,8718,49.92
19742_34722,8718,21.83
19742_34723,8718,140.74
19743_34724,11431,19.5
19744_34725,10262,23.75
19745_34726,18035,65.42
19746_34727,5992,17.19
19747_34728,17141,35.03
19747_34729,17141,16.16
19748_34730,10399,23.14
19748_34731,10399,306.64
19749_34732,18240,96.67
19750_34733,9393,238.21
19750_34734,9393,48.48
19750_34735,9393,17.36
19751_34736,18089,14.82
19752_34737,19295,47.42
19753_34738,4605,18.25
19753_34739,4605,30.36
19754_34740,10501,30.71
19754_34741,10501,48.07
19755_34742,8189,8.28
19756_34743,5360,218.32
19757_34744,13502,126.9
19757_34745,13502,38.75
19758_34746,18778,79.83
19759_34747,12708,37.35
19759_34748,12708,41.7
19760_34749,3862,154.28
19760_34750,3862,52.91
19761_34751,10787,39.16
19762_34752,14565,17.91
19762_34753,14565,375.78
19762_34754,14565,64.73
19763_34755,15536,39.09
19764_34756,6909,9.95
19765_34757,14600,46.4
19766_34758,6959,7.24
19767_34759,11317,16.24
19767_34760,11317,80.11
19768_34761,5411,4.15
19768_34762,5411,107.28
19769_34763,900,127.53
19769_34764,900,43.04
19770_34765,17339,77.58
19771_34766,2112,59.24
19772_34767,2698,33.8
19773_34768,1943,45.85
19774_34769,998,42.51
19775_34770,265,27.51
19775_34771,265,12.51
19776_34772,3179,596.56
19777_34773,14049,38.07
19778_34774,3567,25.45
19779_34775,14839,88.74
19780_34776,19494,61.61
19780_34777,19494,128.62
19780_34778,19494,94.32
19781_34779,10385,56.23
19781_34780,10385,65.42
19782_34781,8075,11.75
19783_34782,19319,50.15
19783_34783,19319,116.17
19784_34784,10414,136.88
19784_34785,10414,94.53
19785_34786,14984,140.29
19785_34787,14984,8.68
19785_34788,14984,33.76
19785_34789,14984,5.4
19786_34790,15580,29.99
19786_34791,15580,47.14
19786_34792,15580,8.82
19786_34793,15580,69.19
19787_34794,3615,30.1
19787_34795,3615,117.79
19787_34796,3615,78.78
19788_34797,2949,12.94
19788_34798,2949,7.07
19789_34799,19233,34.03
19789_34800,19233,5.63
19790_34801,19496,60.51
19791_34802,10948,20.11
19792_34803,16250,53.96
19792_34804,16250,40.88
19793_34805,16391,86.54
19793_34806,16391,111.92
19794_34807,6029,41.99
19795_34808,3255,45.43
19795_34809,3255,23.31
19796_34810,11254,86.44
19797_34811,7593,24.63
19798_34812,14915,45.01
19798_34813,14915,59.77
19799_34814,16163,34.03
19800_34815,7427,29.64
19800_34816,7427,25.52
19801_34817,11700,268.36
19802_34818,10148,128.61
19803_34819,19503,35.48
19803_34820,19503,53.67
19804_34821,12402,120.57
19804_34822,12402,490.04
19804_34823,12402,787.96
19804_34824,12402,25.45
19805_34825,15685,83.73
19806_34826,17626,29.51
19806_34827,17626,29.51
19806_34828,17626,44.11
19807_34829,3748,47.04
19807_34830,3748,9.25
19807_34831,3748,47.24
19807_34832,3748,66.34
19808_34833,2255,235.27
19809_34834,1299,36.4
19809_34835,1299,97.38
19810_34836,18356,50.56
19811_34837,151,48.55
19811_34838,151,42.2
19812_34839,1662,45.85
19813_34840,16665,138.46
19814_34841,4077,151.2
19814_34842,4077,434.78
19814_34843,4077,433.86
19815_34844,2552,101.46
19815_34845,2552,22.05
19816_34846,2931,53.67
19816_34847,2931,8.07
19817_34848,6473,68.58
19817_34849,6473,117.99
19817_34850,6473,55.29
19817_34851,6473,19.89
19818_34852,5424,32.05
19819_34853,15461,262.19
19819_34854,15461,20.6
19820_34855,17912,127.33
19821_34856,17044,18.59
19822_34857,18112,65.42
19822_34858,18112,53.6
19823_34859,4276,177.84
19823_34860,4276,75.91
19824_34861,19396,119.57
19824_34862,19396,48.73
19825_34863,15754,42.96
19825_34864,15754,122.84
19825_34865,15754,27.6
19825_34866,15754,17.19
19826_34867,9874,17.26
19827_34868,18205,57.76
19827_34869,18205,25.79
19828_34870,2523,82.47
19829_34871,2894,104.4
19829_34872,2894,7.35
19830_34873,10233,130.44
19831_34874,19783,49.97
19832_34875,552,55.05
19833_34876,12436,10.6
19834_34877,14455,19.86
19834_34878,14455,8.5
19834_34879,14455,21.77
19835_34880,18188,354.96
19835_34881,18188,8.5
19836_34882,5427,487.65
19836_34883,5427,55.94
19837_34884,12657,75.93
19838_34885,1502,280.04
19839_34886,6554,61.55
19839_34887,6554,39.16
19840_34888,4938,123.94
19841_34889,10717,36.17
19842_34890,16102,71.9
19843_34891,19168,17.6
19844_34892,14079,51.23
19844_34893,14079,83.06
19845_34894,8748,9.39
19846_34895,10973,152.13
19846_34896,10973,805.08
19847_34897,4900,809.7
19847_34898,4900,197.83
19847_34899,4900,197.83
19848_34900,14862,43.48
19849_34901,4048,24.98
19850_34902,17730,6.32
19851_34903,7696,6.63
19851_34904,7696,19.83
19852_34905,7812,25.61
19853_34906,4602,45.87
19854_34907,5434,27.6
19855_34908,25,19.15
19856_34909,3460,54.58
19857_34910,6808,138.7
19858_34911,19654,19.89
19859_34912,4637,27.6
19860_34913,9553,91.63
19861_34914,16648,14.56
19862_34915,17884,63.38
19862_34916,17884,142.24
19862_34917,17884,13.13
19863_34918,19365,244.31
19864_34919,9639,51.43
19865_34920,10462,30.82
19865_34921,10462,132.38
19866_34922,12140,447.88
19867_34923,19791,49.48
19868_34924,14876,19.89
19868_34925,14876,31.71
19869_34926,6443,30.82
19870_34927,3094,59.78
19871_34928,5078,501.04
19872_34929,19876,38.86
19872_34930,19876,32.18
19872_34931,19876,40.31
19872_34932,19876,27.53
19873_34933,193,8.07
19873_34934,193,19.12
19873_34935,193,62.56
19873_34936,193,10.04
19873_34937,193,51.57
19874_34938,1266,107.54
19875_34939,6247,221.56
19875_34940,6247,16.04
19876_34941,8066,154.29
19876_34942,8066,25.79
19877_34943,9589,28.96
19878_34944,7849,123.63
19879_34945,10629,112.0
19880_34946,8858,7.22
19880_34947,8858,7.58
19881_34948,2460,67.82
19881_34949,2460,35.6
19881_34950,2460,14.78
19882_34951,9469,136.08
19882_34952,9469,6.54
19883_34953,14675,6.43
19884_34954,8501,25.17
19885_34955,14802,142.26
19885_34956,14802,26.4
19886_34957,7108,19.29
19886_34958,7108,25.48
19886_34959,7108,108.17
19887_34960,12035,35.01
19887_34961,12035,19.83
19888_34962,5401,37.8
19888_34963,5401,24.28
19888_34964,5401,14.22
19889_34965,14440,20.73
19889_34966,14440,274.98
19889_34967,14440,55.94
19890_34968,15572,128.22
19890_34969,15572,45.85
19891_34970,181,34.38
19891_34971,181,233.86
19892_34972,16212,34.22
19892_34973,16212,3.5
19893_34974,8595,39.14
19893_34975,8595,66.53
19894_34976,4194,268.36
19895_34977,16417,30.13
19896_34978,19664,26.35
19897_34979,14385,69.32
19897_34980,14385,14.03
19897_34981,14385,7.39
19897_34982,14385,8.68
19898_34983,13387,8.39
19898_34984,13387,6.4
19898_34985,13387,44.8
19899_34986,6797,50.34
19899_34987,6797,64.1
19900_34988,16387,24.28
19900_34989,16387,25.65
19901_34990,8893,65.42
19901_34991,8893,65.48
19902_34992,9549,102.58
19903_34993,12602,54.93
19904_34994,15563,22.22
19904_34995,15563,15.33
19905_34996,10720,36.15
19906_34997,1004,101.89
19907_34998,16399,7.41
19907_34999,16399,88.89
19907_35000,16399,22.89
19908_35001,16499,28.12
19908_35002,16499,78.28
19908_35003,16499,24.28
19909_35004,181,44.18
19909_35005,181,11.97
19910_35006,18855,11.97
19910_35007,18855,145.69
19910_35008,18855,15.18
19911_35009,1692,88.88
19912_35010,17439,14.55
19912_35011,17439,52.78
19913_35012,13751,79.83
19913_35013,13751,43.01
19913_35014,13751,4.69
19914_35015,18364,53.6
19914_35016,18364,39.88
19914_35017,18364,66.53
19915_35018,4,190.17
19915_35019,4,78.78
19916_35020,3490,15.33
19916_35021,3490,54.41
19916_35022,3490,25.5
19917_35023,465,34.18
19918_35024,17709,101.4
19919_35025,10523,34.38
19920_35026,5237,31.93
19921_35027,4159,19.86
19921_35028,4159,31.72
19922_35029,8707,14.55
19922_35030,8707,49.51
19923_35031,17808,30.58
19923_35032,17808,115.92
19924_35033,10158,20.02
19924_35034,10158,17.88
19925_35035,8439,111.92
19925_35036,8439,42.32
19926_35037,2354,136.67
19927_35038,13300,77.31
19927_35039,13300,12.44
19928_35040,647,31.86
19929_35041,1816,52.66
19929_35042,1816,87.03
19930_35043,6543,6.4
19930_35044,6543,117.64
19931_35045,11386,6.51
19931_35046,11386,7.91
19932_35047,18789,278.39
19932_35048,18789,48.21
19933_35049,18955,26.85
19934_35050,5509,83.31
19934_35051,5509,105.6
19935_35052,3214,217.12
19935_35053,3214,5.4
19936_35054,13518,47.24
19936_35055,13518,106.21
19937_35056,5563,77.26
19937_35057,5563,50.03
19937_35058,5563,14.82
19937_35059,5563,3.5
19938_35060,18965,15.06
19938_35061,18965,19.58
19938_35062,18965,135.97
19938_35063,18965,39.11
19939_35064,13552,56.54
19940_35065,265,223.84
19940_35066,265,569.04
19941_35067,10197,8.79
19941_35068,10197,18.98
19942_35069,15533,103.04
19943_35070,5095,44.2
19943_35071,5095,20.02
19944_35072,18435,55.18
19945_35073,10441,224.2
19945_35074,10441,16.04
19946_35075,8746,217.42
19947_35076,1833,28.23
19947_35077,1833,121.94
19948_35078,8204,152.13
19949_35079,15610,5.4
19949_35080,15610,30.12
19949_35081,15610,7.07
19950_35082,7992,43.18
19950_35083,7992,171.64
19951_35084,11830,7.41
19952_35085,7744,61.51
19952_35086,7744,8.28
19953_35087,17989,32.73
19953_35088,17989,47.41
19954_35089,12291,17.1
19955_35090,1978,72.44
19955_35091,1978,6.01
19955_35092,1978,21.64
19956_35093,16133,218.32
19956_35094,16133,37.17
19956_35095,16133,102.76
19957_35096,1648,50.16
19957_35097,1648,159.07
19958_35098,13036,71.9
19958_35099,13036,303.64
19959_35100,12437,21.83
19959_35101,12437,38.86
19960_35102,6616,55.39
19960_35103,6616,65.48
19961_35104,5640,29.99
19961_35105,5640,91.63
19961_35106,5640,129.69
19961_35107,5640,79.52
19962_35108,19362,37.29
19963_35109,15355,225.17
19963_35110,15355,202.11
19964_35111,15033,31.86
19965_35112,14421,50.34
19966_35113,8874,420.87
19967_35114,15281,19.83
19967_35115,15281,28.79
19967_35116,15281,231.42
19968_35117,13768,5.63
19969_35118,6164,52.78
19969_35119,6164,16.94
19969_35120,6164,21.61
19970_35121,16354,21.09
19971_35122,15332,71.02
19971_35123,15332,72.91
19972_35124,10549,245.64
19973_35125,6165,51.43
19974_35126,1433,6.4
19975_35127,19219,137.32
19975_35128,19219,97.68
19975_35129,19219,8.56
19976_35130,13711,44.8
19976_35131,13711,80.54
19976_35132,13711,11.72
19977_35133,16309,9.69
19978_35134,12288,72.65
19978_35135,12288,57.62
19979_35136,3969,74.95
19980_35137,11368,26.35
19981_35138,18853,138.36
19982_35139,17620,19.86
19982_35140,17620,249.1
19983_35141,10720,13.67
19984_35142,10661,54.63
19985_35143,4666,53.96
19986_35144,7352,13.72
19987_35145,7457,132.38
19988_35146,19924,191.4
19988_35147,19924,83.73
19989_35148,4884,30.71
19990_35149,5078,8.79
19991_35150,13100,17.88
19992_35151,15775,11.75
19992_35152,15775,29.29
19992_35153,15775,39.58
